id,id,name,screen_name,lang,match_name,match_ratio,followers_count,friends_count
321,986736606869688320,Gökmen,Gkmen67690084,tr, Msn -,60,2,71
322,986726718974119936,Dilek Engin,DilekEngin17,tr,Dilan Engin,70,3,74
323,986691217751773186,pamula murphy,murphy6588vy,en, ! HR,45,5,78
324,1492811966,Yasin,YasinAbdullah_,en,Amena Abdullah,71,118,183
325,986680664736108545,abd.vugar73@gmail.com,AVugar73,ru, Vugar Imanbeyli,61,6,119
326,620205023,Elif Veli Baysan,elifvelibaysan,tr,Merve Baysan,69,79,205
327,961573410194280448,Orhan KIZILİN,orhankizilin,tr,Volkan Kilinc,64,75,423
328,4834370446,Ali Jan,ali0jn,en-GB,Gunel Alijanova,75,18,53
329,713812120073281536,Zeynep Rabia Mutlu,zeynebmutlu,tr,Zeynep Mutlu,87,195,248
330,3091157439,Yakup Dalmızrak,YakupZrak,tr,Yakup Karlik,67,126,280
331,825311405666623489,Leventharmancı,harman1916,tr, 1917,68,2,68
332,888710002457882624,Âkif Kılıç,aakifklcc,tr, Lcv -,60,201,330
333,961723004051914753,mehmet öztürk,cevelan1453,tr, ! Dekan,54,27,425
334,986513553548070912,FormNatura,Seafoodnatura,tr,Sena Surat,61,39,164
335,1400251838,Merve Çetinkaya Usta,mrv_cetinkaya,tr,Seyma Cetinkaya,71,158,65
336,713857832391720960,Lâlettâyin,lalettayin_1,tr,Celalettin Tumkaya,60,5,193
337,933773301234663424,ilknursaylik,ilknur_01_01,tr,Ilknur Zeki,52,49,121
338,880138172725854208,Muhammed Emin PİLGİR,pilgir_muhammed,tr,Muhammed Gedik,66,8,88
339,190208214,Mehmet Akyüz,akyuzmehmet,tr,Mehmet Han Akyuz,77,643,780
340,986252251583995904,T­r­a­d­e­ S­a­t­o­s­h­i,TradeSatoshi56,ru, ! SAP,60,3,37
341,982761998713806854,riko..,rikkathatun,tr,Yasar Tarik Okatan,66,4,48
342,727086702414729217,rdvN,rdvnnazik,tr,Ardavan Vaezi,64,41,102
343,986154034666012672,GAY İSTANBUL,sametozdilekmsr,tr, ! Some,68,1,37
344,985989990558642176,Hermes idris,hermes_idris,tr, Msn -,60,12,286
345,836487336145846272,Modern Cahil.,ModernCahil,tr,Ronahi Oner,61,37,262
346,985975546772418562,رضوان الحسن,007_radwan,ar, ! Dekan,54,3,38
347,236459576,topbs kırçova مریم,merriamtk,tr,Muberra Cakmak,61,333,507
348,985952195714699265,Hayat lisesi Yeni çıkış,lisesi_c,tr,Ali Sevinc,67,3,82
349,985919311779893248,Kkkkk,Kkkkk03220782,fa, BK,45,6,116
350,468666466,Molla Kasım,MollaKasimm,tr,Mullakhashim Simai,69,1284,1061
351,985915363480297472,05386849595,UuGjq0KhX9QWxAC,tr, BK,45,2,25
352,985891568556085249,ثناوالله قادری,x81riGtG1OB0qog,tr, FIT FIT,57,3,36
353,324357154,adnan özyiğen,adnanzyien,tr,Aylin Aydin,64,337,2530
354,985582959217598465,عدنان,ovMhWwyI12OV3wF,en, ! HR,45,8,58
355,2828041719,Ferhat,srsaldiray,tr,Esra Aldemir,64,71,1724
356,985556237579374593,jeffrey,jeffrey1889kh,tr, 1917,45,0,38
357,985470523193905152,Bülent şimşek,Blentim20481417,tr, 1917,68,3,72
358,2163051859,Ömer Köse,omerkose2000,tr, ! Some,68,1856,4520
359,174736820,kırmızı bisiklet,bisiklet_k,tr, ! Isif,68,21,356
360,983033081736187904,YSinan,YSinan7,tr,Seniye Zeynep Sinan,69,235,886
361,870180301397426176,Nazar CELiK,NZRCELiK,tr, Azra Celik,78,39,260
362,794963644282970116,Ramazan Loyka,rmznloyka,tr, Msn -,60,21,958
363,972907150912753664,Gurhan,Gurhan27431855,en,Nuh Can,51,3,84
364,948685864439296005,Mustafo,Mustafo86925041,en, Msn -,60,3,187
365,958733413317595138,Hakan yıldırım,Hakan47397137,tr, ! Dekan,54,215,1401
366,985262010211454976,meagan froeschle,meagan9166gv,en, ! Dekan,54,2,58
367,985260710836961282,حمود,QL2dxAazhLRwL1g,ar, Alev Damar,45,50,101
368,3793424663,Fikret Aslanyürek,mfaslanyurek,tr,Basak Aslanyurek,71,241,1019
369,781135862,flüsterrhythmus,bleifarben,tr, ! Arge,68,347,743
370,985231645736304640,Patricia Holland,patrici06828535,tr, ! Cib,60,1,76
371,985228086810677249,Billy Newman,billynewman572,tr, Msn -,60,2,76
372,985207736806846468,Hüseyin Özdemir,mmhuseyinozdem1,tr,Huseyin Demir,71,2,51
373,985201472374755328,Robert Howard,roberthoward295,tr, Robert Hisrich,55,1,76
374,985200930302910466,Stephanie Ortega,stephan95124291,tr, Sepp,68,1,76
375,3294852040,Ormantik İslâmcı,ormantikislamci,tr, ! Iktisat,64,179,898
376,951548015755620352,Ahmed,Ahmed10083742,en,Ahmed Ahmed,53,13,111
377,985186944454979584,Brenda Stewart,brendastewart70,tr, ! SEP,60,1,76
378,985178744796131335,علي,7YeyzGnlUk14VEw,en,Yeryuzu Gencleri,52,0,24
379,808409898727964672,Esma Karakaş,EsmaKaraka10,tr,Kemal Karaca,67,13,69
380,985176851776712710,Yiiit yiit,Demlicay3131,tr, Lcv -,60,2,42
381,985165525474004992,baran,vancolik_baran,tr, Library,64,5,63
382,810648964718624768,Hasan Çetin,Has09Cetin,tr,Hilmi Tunahan Cetin,63,9167,8369
383,985110123269054464,Ramazan Kılıc,Ramazan34505186,tr, ! Amazon,75,0,41
384,985067232496627712,cenk ata,cenkata43297680,en, ! Dekan,54,1,65
385,975786287293779974,Cuma,Cuma14972281,tr, 1917,68,20,169
386,984977580213391361,شاین,3R5sCR6lDLRrGoQ,en, ! MLL,60,11,97
387,586084716,Muhammed TABANLI,MuhammedTABANLI,tr,Muhammet Aba,81,180,372
388,984873998386388992,ةوويتيورورور,JWcgJrHIiwoEa5N,en, ! Dekan,54,3,66
389,984871336592969728,Fatmanur Büyükçakır,Ftmnrbykckr,en,Fatmanur Buyukcakir,73,53,99
390,799267951694245888,Habibe Doğan,habibedgn_,tr, ! Kaib,68,25,152
391,984722315933077504,Ali Riza Levent Garip,RizaGarip,tr,Ali Riza Sarikaya,70,2,14
392,984505699915923457,Ferhat Tosun,ferhattrtosun,en,Ferhat Koyun,72,0,48
393,210359514,kazım yılmaz,drlokman,tr,Lokman Kantar,75,56,1470
394,984478968618405894,Beyhan Canatan,CanatanBeyhan,tr, Canan Balan,67,1,17
395,984477652760309761,Makbule Kaya,Makbule66155514,tr, ! Abuse,54,5,56
396,965606407516155909,Hayrullah SafaK,SafakHayrullah,tr,Arsalan Ullah Khan,66,15,296
397,984443733620985858,Duran Akkuş,DuranAkku3,tr,Durukan Akgul,70,3,79
398,984409259537510401,سامر,RSDQp5CRobuE181,en, ! Abuse,54,10,152
399,566544049,Alx,alix_mathieu,en,Mathieu Fozeu  Kalassi,64,39,273
400,782939471356592128,Büşra Kuzu,KuzuBusra_,tr,Busra Bulut,64,114,238
401,984387040010817537,hgcfhgfhgvfhg,hgcfhgfhgvfhg,tr,Gencihh .,51,2,32
402,927132571124879361,Ayşen Arslan,AyenArs64667001,tr,Ayse Baris,54,10,97
403,980894712075898882,Gülay Ayaz Uslu 🍃🌷,571gulayuslu,tr,Yusuf Gulhan,64,93,489
404,984317974898098177,लम्जुङ्गे,buxbqohaytpk552,en,Burak Bolat,46,1,99
405,944977578712096769,Burak Koçan,Burakkoci,tr,Yasin Burak Kocak,80,16,175
406,911216747176488960,Meryem,butimarvari,tr,Mustaqim Azhari,62,74,161
407,754394557526208512,Meryem,huzur_meryem66,tr,Meryem Bulut,59,1,74
408,984133851097296896,Merve Uzun,dprsfpollyanna,tr, ! MLL,60,40,202
409,984158207143825408,murat,murat71517889,en, 1917,68,0,25
410,3421922319,Mustafa Emre Teke,emreteke27,tr,Mustafa Emre Teke,76,149,175
411,984138990012989441,Cynthia Rice,cynthiarice828,tr, ! DMARC,54,0,65
412,951522486067367936,galatalı,galatadivani,tr,Samuele Tavani,62,13,135
413,3424138791,NurSobersKhan,tuhfatulhind,en-gb, FIT FIT,57,3168,2255
414,943461416199249921,ismail bykkrdgn,IBuyukkaradogan,tr,Busra Karadogan,73,17,335
415,983981008612679680,رح,a4amATuJ2UwvLin,en, ! PIN6,51,2,89
416,543398803,Şehir Düşünce Merkezi,sehirdusuncemer,tr, Sehir User1,69,1056,521
417,983960934837301248,Erdogan,Erdogan55720955,tr,Eda Dogan,60,8,39
418,983950834567467008,Levla,Levla48769337,tr, Lcv -,60,0,71
419,2277789472,Bahar,feyza_6666,tr,Feyza Gor,53,22,168
420,983828929185308672,lorie kincaid,kincaid0630rg,en, ! Cib,60,2,80
421,983824342546092034,Caglar Yıgıtdogan,CTdogan,en,Yahya Ahmet Doganay,77,0,69
422,983767765533253633,Катюша Харитонова,mD0bvALd8lPlVQo,ru, Lcv -,60,1,32
423,761680071803494400,Jiletiyigörünmektir,iamjilet,tr,Ismail Comert,57,3,3794
424,983671342997360641,debi Lawrence  sr,jkuylkyhzxy2051,en, BK,45,5,94
425,3988183636,🦋,kebelekolcamben,tr, ! Bellek,75,829,925
426,953398156129112066,Sümeyye.,sumeyyeakkayaa6,tr,Sumeyye Kaya,81,32,72
427,983380574168666112,deniz yıldızı,denizyl86458722,tr,Deniz Alp,60,4,78
428,983378456544194560,Алина Казакова,614fz4Rn2vAfHIN,ru,Furkan Sahin,52,2,35
429,1474225693,Hakan GÜLER,hakanglr44,tr, Hasan Güçlü,67,117,1095
430,74395417,Annie Erten,annieerten,en,Jan Mertens,67,60,548
431,983210692844163072,فخري خليل،,hcyxxrfpa7022xc,en, ! HR,45,5,52
432,983105334897205248,fatma,famtaosman34,tr,Rfaat Al Saman,62,3,85
433,983038293083394049,Utkirbek,Utkirbe00115911,tr, ! Kaib,68,6,83
434,2725806640,Mehmet Barış,mehmetbaris63,tr, ! Tarih,72,0,448
435,610820924,dahaneler,dahadanelerr,tr,Tanveer Ahmad,68,273,772
436,29648272,armagن,armag,tr, Yalcin Armagan,90,1096,4175
437,982719520879112194,Canan Beyazit,BeyazitCanan,tr,Cihan Beyaz,66,1,19
438,811881446189256705,Kübra Biçici,kubrabicici,tr,Kubra Cicek,73,78,115
439,982682063571648512,Görkem kARA,GrkemkA53047680,tr,Gorkem Ay,60,1,43
440,982653838757974016,Doğukan,Doukan14118100,tr, ! Dekan,54,6,39
441,30309377,Pedro-D-F,Pedro_D_F,en, Federico Donelli,50,192,256
442,333999999,Asena Okul,AsenaOkul,tr,Asena Okul,95,81,45
443,915653581667278848,Dr. (PhD) fthylmz,ylmzf58,tr,Erhan Yilmaz89,64,61,475
444,982532575209062400,Анастасия Петренко,amymayer04,ru,Bayram Taser,55,3,33
445,1678964316,feyza akgün,AkgnFeyza,tr,Hilal Feyza Ceylan,67,299,1458
446,230067492,Zain.,MZainButt,en, ! Kaib,68,1434,220
447,982370496309354496,öznur şahin,znurahi60589154,en,Oznur Sahin,54,3,65
448,982162560022601729,cakirviptransfer,cakirviptransf1,en, FIT FIT,57,170,225
449,724497439449878528,Enes Kemal Boyraz,ekboyraz_19,tr,Rahime Aksa Boyraz,58,22,35
450,758581180547596288,Semih Tekin,semihtekin94,tr,Semih Tekin,87,25,220
451,956055625947140096,sosyetepazari,sosyetepazari99,tr, ! ENTP,68,198,1894
452,982164083414728705,lashawn archer,vdngzsfxz,tr, ! Hssf,45,0,44
453,982161549941915649,Cavit Oktay Elvan,ElvanCavit,tr,Elvan Cati,80,5,22
454,263352392,rabia doruk,dorukrabia,tr,Rabia Koluk,72,34,148
455,918038493145845761,Recep Meşeci,recep_meseci,tr,Ecem Cesmeciler,67,17,139
456,981894449054830592,Elif Sayın,sayinelifsayin,en,Elif Sayin,75,11,47
457,833379586264145921,Kitap Beşiği,KBesigi,tr,Besir Ezgin,67,115,462
458,981979804219080704,Efkan Bay,EfkanBay,tr, ! Dekan,72,1,54
459,981965856774197248,Muzaffer çinar,Muzafferinar4,tr,Muzaffer Sahin,74,0,19
460,981949701636415490,nur selen,NurNurlz,tr,Sumeyye Dilruba Nur Gurler,68,1,85
461,952347667,Ahsen Nur Bostancı,nazendesultann,tr,Zeynep Aslan,62,110,215
462,481217320,Metin KARTAL,metinkartal6,tr,Elif Kartal,70,1495,3367
463,981803874544701440,Mesut Sarikaya,MesutSarikaya16,tr, ! Tarih,72,1,39
464,755132390541058048,Semih Kaplanoğlu,SemihKaplanogl,tr,Seniha Sipahioglu,65,20116,1316
465,967854700795236352,Esen Koru,EsenKoru,en,Huseyin Koru,70,13,178
466,2743729859,ahmed esad ekentok,esadekentok,tr,Ahmed Esad Ekentok,82,21,45
467,970347889905012736,Mustafa Tekin,caglayani51,tr,Cagla Inanir,70,50,268
468,981640859463667712,Dilek Atilgan,dilek_atilgan,tr,Bedriye Atilgan,71,1,83
469,981626812550864896,Merve Sevcan Köylü,SevcanKoylu,tr,Sevda Canoglu,75,1,22
470,981543136559235072,bonnie mccomas,mccomas8224ku,tr, Saime Coskun,48,1,75
471,952504364,hilal,hilalbuyukgoz,tr, Hilal Ay,68,297,166
472,2596048597,sefil sefilus,sefilus,tr,Muhammed Salih Sefiloglu,64,63,670
473,1143148260,فائزة,fyzkrk,tr,Nisanur Yukruk,60,172,141
474,841333754043994113,RedKit,OnSekizOnVapuru,tr, ! SAP,60,0,941
475,735728131705708544,Topay Ömer,Momertopay,en, ! Some,68,271,225
476,981134555720704002,Evelyn Harper,evelynharper34,tr, ! Arge,68,2,23
477,978595065844117504,dofebuha,dofebuha,tr, Omer Bahca,56,24,176
478,1620325411,A Selami Uçar,akaylra,tr,Erdal Akbayrak,77,534,1781
479,894516602191962112,mysterious!,dreamlikeQ1,tr,Dreamers .,63,10,168
480,836336517505249281,Buharalı,Buharal2,tr,Mallak Abughazaleh,68,473,4226
481,980912845398343680,Eray Cesur,ErayCesur6,en, Ches,68,0,42
482,846696422707777538,Ebru Nisa,ebrunisakoc,tr,Melisa Koc,67,1,533
483,980858020983910402,Kitap Kahve Kulübü,sehirkitapkahve,tr,Sehir KAD,70,26,43
484,635501703,Osman KULA,osm4nkula,tr, Osman Kurucay,64,1071,402
485,980847077252050952,İrem Danalıoğlu,iremdanalioglu,tr,Irem Danalioglu,97,29,55
486,971245038297649153,Hatice Zahide Cetinkaya,HaticeZahide,tr,Hatice Zahide Cetinkaya,83,3,13
487,1464283946,Gulsen NEMLI,gulsennmli,tr, Gulsen Nisli,82,100,461
488,980793421223866368,Felsefe Kulübü,Sehir_felsefe,tr, ! Felsefe,90,6,6
489,980717606704500736,Abdulkadir Karakulak,Abdulka68342167,en, ! Abuse,54,0,25
490,799982531781206016,Salim Salim,SalimSa34463077,tr, Msn -,60,14,156
491,980570524265967616,Ayşegül öztürk,Ayeglzt66521243,en, Ayse Guler,45,1,32
492,980514786134904833,Sebiha Kurtoğlu,SebihaKurtoglu,en,Zehra Nur Kurtoglu,69,1,25
493,980476649161527297,ゆう鹵,rmkgdbupo,en, Irem Gunduz-Polat,54,1,75
494,980476298270306304,Meral Akdoğan,meral_akdogan,tr,Meral Okudan,72,5,281
495,980476279274254336,Güzin Kendir,GuzinKendir,en,Guzide Nur Demir,67,2,25
496,980452061971210242,Yunus Hakan,YunusKaptan151,tr, Nur Kaman,60,1,34
497,909768494207705088,Sibel,sibellkrc,en-gb, Sibel Koc,78,46,101
498,127082186,Santiago Santillan,xsantill,es, Msn -,60,65,853
499,980207364879118337,Davut Arif Bacak,arif_bacak,en,Arif Alabaca,73,2,25
500,980202053908750336,Haci ürkün,HaciUrkun,en,Haci Duman,63,1,33
501,1539488430,عبدالله طارق عمراوغلي,AbdullahTarik,tr,Abdullah Tok,80,278,742
502,355557997,Zû,zeynur1906,tr, Onur Güzey,60,355,355
503,896085116786704385,xxzehraaxx,Tabanl_Zehra,tr, ! HR,90,9,173
504,980084322437926912,Mustafa özger,Mustafa84345940,en, Msn -,60,3,39
505,980038281046917121,Remziye Betül E.,remziyebetule,tr, ! IYBF,68,12,38
506,980023940004368389,Levent Kaban,KabanLevent,en, ! ENTP,77,2,30
507,980018817689636864,Ilgaz Dil,DilIlgaz,en, Dilem Hizlan,60,3,22
508,431927548,şahin erdoğan,sahinerd36,tr,Alper Tunga Sahiner,74,54,49
509,3902967921,Furkan,furkanomr,en,Furkan Omur,90,31,57
510,974385752451829760,Bi Eğlence,bieglencee,tr,Ece Bilsel,66,89,328
511,979838581157040129,Nezihe Arli,ArliNezihe,en,Semih Arin,66,2,26
512,979836733494841344,sanora murphy,murphy7835nx,fr, ! HR,45,1,71
513,979831788674613249,Bekir Dallikavak,BekirDallikava1,en,Ali Kaya,68,1,33
514,700842536466690048,Nietzsche nin Ruhu,Nietzscheyim,tr, Ches,68,796,4685
515,979802105417527296,Fevzi Yeşilbaş,FevziYesilbas,en,Fevziye Tas,75,1,22
516,271556634,Dilek Derya,kalemseyyah,en, Kadem,72,26,178
517,232180608,Abdurrahman Oğuz,OguzAbdurrahman,tr,Gouled Abdourahman,73,455,1202
518,979730045563494406,Sehirli twit,SehirliTweet,tr, ! Sehir Kariyer Fest,60,4,88
519,3088216941,Alex Gerald,alexbeansgerald,en, ! SEP,60,62,580
520,979705532759134208,Ayse Sezgi T.bak.mar.egt.kül.yar.day.vakfi,ayse_vakfi,en, YBS,60,2,40
521,4140646480,Sevgi Aladag,aladag_sevgi,tr,Merve Aladag,64,22,174
522,979658643565170688,محمد الفاضل,3uDRXdVVrXWzstL,en, ! HR,45,10,122
523,4920498844,Sıçrayan Fransız,nuriniyor,tr,Andriy Oner,60,32,58
524,125659828,zahir aksoy ظاهـير,zahiraksoy,tr,Irem Aksoy,70,122,273
525,3336200901,İmre Özbek Eren,ErenImre,tr,Irem Erden,74,23,112
526,236623312,Walaa Quisay,WalaaQuisay,en, ! SAP,60,1005,992
527,2246408021,Fatma Nur Özcan,fatmanurozcan_,tr,Fatma Nur Ozcan,90,94,28
528,713134002,akfyksl,akfyksl,tr, Sena Akkisla,64,123,229
529,631356464,Eyüp ÇAKAR,eycakar,tr,Beyza Kara,71,457,649
530,223473232,aşir ylmz..,asirylmz,tr,Yasir Yilmaz,80,105,719
531,568248415,Mehmet Zahid Çağdaş,MhmetZahid,tr,Muhammet Zahid Cetin,81,17,102
532,979365474583613440,Fatih,Fatih73079032,en, FIT FIT,57,2,26
533,360922267,Mehmet Ali Sevimli,malisevimli,tr,Ismail Sevim,70,251,85
534,939812951749480448,AbdurrahmanbinAvf Karaoğlu,Abdurra46286372,tr, ! Abuse,54,209,1829
535,979339336930951169,Eylem Sevilir,EylemSevilir,en,Enes Sevimli,67,2,79
536,977172023913967616,Perihan İNAN,perihaninan863,tr,Erhan Bay,60,49,212
537,979262735748911104,mustafa aksan,mustafa17735822,en, Msn -,60,17,76
538,979240911950483456,hevi,cvbvcvbcbc4,tr, Lcv -,60,0,66
539,979095835165319168,Ahmet,Ahmet72493569,tr,Ahmet Er,56,3,86
540,979063629650825217,Asiye Dudu Akkaya,AsiyeDuduAkkay1,en,Burak Kaya,57,1,76
541,979041738227625989,ömer Türmer,OmerTurmer,en, Omer Terzi,70,3,42
542,978965193295323136,Recep şenbulut,RecepSenbulut,en,Enes Bulut,70,2,42
543,815972997387403266,Mustafa H. Aydın,mustafah_aydin,tr,Mustafa Aydin,89,37,164
544,4684999873,zbk mitçi user,banazbkde,en, BK,90,729,196
545,978879437738594305,Aykut Kara,AykutKa22955532,en,Aykut Ucar,54,1,53
546,437435445,abdurrahman akbaş,_aakbas,tr,Ajnura Akbas,77,58,766
547,1523102365,Atilla Karadag,Atilla_Karadag,tr,Lutfullah Karadag,71,97,95
548,964405499541114882,mustafa toprak,mustafa97479789,en, Msn -,60,146,2924
549,822899838647930880,fatmasyon,fatmations,en,Fatma Tekin,76,4,133
550,420379790,Provis Bilişim hizmetleri,ProvisBilisim,tr, ! Isif,68,305,4029
551,896771993844035584,Ahmet Tunahan Akgün,A_tunahan_akgun,tr,Tunahan Akin,74,246,561
552,978316620702650368,bilmezKişi,bilmezKisifm,tr, ! Isif,90,11,33
553,2252456276,koksalpekdemir,koksalpekdemir1,tr, Kadem,72,58,340
554,885154480832073731,Eweneste,kardas_suzan,tr,Suat Karatas,64,57,234
555,768959519355445248,Timito,EklektikFelsefe,tr, ! Felsefe,90,264,187
556,139104617,Kodatmurat,kodatmurat,tr,Murat Karatas,66,245,1687
557,974720827991175169,Nesibe Tükel,tukel_nesibe,tr,Nesibe Betul Balcok,64,151,826
558,2679620584,Ali Özer,ozerali96,tr,Ozge Altin,63,49,80
559,3114881913,Ahmet,asrebos,tr, EBYS,68,14,53
560,1477004444,deniz ergu,denizergu,tr,Deniz Sengul,76,190,3447
561,281127185,Mustafa YEL,myel34,tr, ! Ogretim Uyeleri,60,250,1593
562,802853590121512960,Ahmetünay,ahmetunay07,tr,Ahmet Gunaydin,72,13,392
563,836299578,feyzullahmercan,feyzullahmerca2,tr,Feyzullah Eren Kara,71,701,4126
564,977500993377193985,Samsun Üniversitesi,samsuniversite,tr, Şehir Üniversitesi (İnsan ve Toplum Bilimleri Fakültesi),68,16,71
565,977503834737135616,Mustafa ünal,Mustafa34218639,en, Msn -,60,1,63
566,318035674,Ercan GUNDUZ,ggulvera,tr,Zulfikar Gulver,72,74,426
567,977467486940614656,Cumhur Karabulut,CumhurKarabulu6,en,Musa Karabulut,69,2,50
568,54145022,Bilal Ayan,balikgoz,tr,Ali Karagoz,74,1751,663
569,769873094173417472,Tahir Guvercin,tahir_guvercin,tr,Hacer Guvercin,71,13,314
570,760829007315304450,Emre Tarhan,emretarhann11,tr,Emre Turhan,75,936,2304
571,828994749700984832,Ertugrul GAZİ,ErtugrulGAZ1,tr,Ertugrul Gazi Yilmaz Sinirli,83,165,1927
572,977268767507050496,Nisa Küçük,nisakucukkl,tr,Nisa Kucuk,86,32,73
573,916335653054492672,Sehar,shrztprk,tr, ! HR,90,12,74
574,847855346228047873,Hellen,whatshaning,tr,Hasan Tekin,64,0,224
575,241857637,vejdet salman,vejdetsalman,en,Naveed Salman,72,9,134
576,973209502169419777,Yasir Ceylan,Ehlisunnetimam,tr,Elif Sunnetci,74,331,735
577,977082455982329856,Ibrahim şahin,Ibrahim17120024,tr,?brahim Ari,60,5,259
578,610082241,sinanceyhan,sinanceyhann,tr,Sinan Cimen,70,297,875
579,977075383379156997,Naim ünlü,unlu_naim,tr,Ammar Naci Bulut,57,7,261
580,3868793297,Samet Efe,sawetefe,tr,Samet Eser,67,34,103
581,975766606759583745,Âsitâne-i Esâtîr-i Evvel,firuzanfer,tr,Ruzan Demir,67,301,1444
582,976929646431391744,Erdem Karakaş,ErdemKaraka9,tr,Kerem Karakaya,77,0,92
583,2545882396,Pelin Baş,PelinBas21,tr,Emrullah Delibas,64,50,267
584,976788216773861377,ياسر زمو,JcDtC8T3T3xJYhU,en, ! HR,45,1,100
585,976762375415259137,Şehir Aviation,SehirAviation,tr, ! Sehir Sanat,67,19,17
586,1546632812,ihtiyar balıkçı,mehmetto7,tr,Mehmet Topalomer,80,760,991
587,976724429941157888,ali,ali52209682,tr, ! Kaib,45,2,29
588,976602356782682113,Yemin Halil,YeminHalil,ar,Halil Engin,72,27,86
589,976557250516017153,Doruk Dinçer,DorukDiner2,en, Omer Dincer,64,0,36
590,976530399429038082,Elvan Gül,ElvanGl79988642,en, Lcv -,60,2,43
591,976484656425160704,wqeqe,wqeqe16,tr,SE Test1,40,1,38
592,976452523669245952,Furkan,Furkan57093626,tr,Furkan Sahin93,57,0,50
593,962697543195996160,Baglarbasikonukevi,Baglarbasikonuk,tr,Cagla Basak Dogru,62,29,60
594,810349238,Emrah Güntan Bayçöl,BaycolEmrah,tr,Busra Baycol,66,2288,4823
595,976434517966819328,Cumhur Kızılkaya,cumhurkizilka15,tr,Yagmur Kizilarslan,55,1,43
596,976433951136014336,İsmail Topsakal,ismailtopsaka15,tr,Ismail Sakar,74,1,38
597,976423847128911877,Elif Doğan,elifdogan411,tr, Elif Dogan,82,1,43
598,976422756366643201,İskender Gökçe,iskendergokce42,tr,Iskender Cure,71,1,38
599,976421689880956928,anıl,AnilkokolayL,tr, Manuel Knoll,58,0,39
600,976418969648291840,Cemre Şen,cemresen837,tr, Emre Senay,67,1,43
601,976418212886859777,Selin Yüksel,selinyuksel651,tr,Selin Kus,70,1,38
602,116878249,yasemin Kuleyin,yasklyn,tr, YBS,60,577,1493
603,962969120282238976,Şehir Üni Genç Önder,sehirgenconder,tr, ! Arge,68,75,219
604,3144009281,Ahmet Emin Şimşek,63eminahmet,tr,Emira Ahmeti,70,288,546
605,329184145,yunusemre,yemrestweet,tr, S Test,60,1029,592
606,987400226,Ahmet Can Ayhan,canayhaan,tr, Canan Balan,70,547,213
607,905549373580435457,Rumeysa Bayraktar,rmysabyrktr,tr,Rumeysa Batur,67,21,113
608,2470317435,Eda YILMAZ,totemproje,tr, ! SEP,60,1478,541
609,573000784,Rıdvan Uslu,ridvan_uslu12,tr,Ridvan Kutuk,64,305,1233
610,885783356226535425,Yunus Bakır,yunusbakr08,tr,Yunus Bakir,82,31,70
611,974648173280055296,KEREM,curioushuman12,tr, Msn -,60,40,5001
612,3430454590,Enes Karabulut,krbltenes,tr,Enes Bulut,70,96,318
613,332165453,Burhan,burhanil,tr,Burhan Isik,74,197,1228
614,458310432,dursun tın,dursuntin,tr,Fatih Alibaz Dursun,72,86,669
615,865101789435232256,S.YVKGL,whypeopleX,tr, ! SEP,60,208,237
616,974922676803432449,Ardamichaels,ardamichaels,tr,Sarah Michaela Wagner,75,16,464
617,3292595157,muslerA,wesleygoal,tr, Gmail -,60,87,136
618,211846396,Bora Alçı,BoraAlci,tr,Busra Balci,74,5389,226
619,851119815146319872,ÖĞRENCİ GÜNDEMİ,ogrencigundemi,tr,Ogrenci Konseyi,69,239,99
620,2962154481,üçvaktekadar,gundogmadann,tr,Ahmet Kerem Gundogan,72,83,913
621,902550175054516224,şeymaa.,ruhberuh,tr, ! Muhaberat,59,16,144
622,974649509795033089,Gülçin Pamak,gulchintweets,en, Lcv -,60,13,130
623,971970093243494402,Ayşegül Ünal,1aysegulunal,tr,Ayse Ulu,79,9,84
624,914063026621419520,Yunus emre,yunusemr_01,tr,Yunus Demir,73,11,82
625,706278177,Sare Levent,sarelevent,tr, ! ENTP,77,90,79
626,971374321703751680,Kübra Karakulakoğlu,KKarakulakoglu,en,Aleyna Emine Karakulak,68,104,330
627,971510990801133568,Dženita Lačević,dzendzenitaa,sr, Dzenita Karic,64,7,20
